target	id_target	context	id_context	f_tc	f_t	f_c	cond_prob	pmi	npmi	lmi	tscore	zscore	dice	chisquare	loglike	affinity	entropy_target	entropy_context
castor	15	écosystème	1287	2.00	83.00	3.00	0.024096	4.606134	0.527181	9.212267	1.400085	14.007596	0.046512	197.575902	18.424534	0.345382	3.775019	0.636514
castor	15	rapporter	923	1.00	83.00	2.00	0.012048	4.318452	0.457927	4.318452	0.986680	8.549012	0.023529	73.587452	8.636903	0.256024	3.775019	0.693147
castor	15	lynx	979	1.00	83.00	2.00	0.012048	4.318452	0.457927	4.318452	0.986680	8.549012	0.023529	73.587452	8.636903	0.256024	3.775019	0.693147
castor	15	arbre	1229	1.00	83.00	11.00	0.012048	2.613703	0.277156	2.613703	0.926737	3.423853	0.021277	11.811796	5.227407	0.051479	3.775019	1.366711
castor	15	raconter	1782	1.00	83.00	3.00	0.012048	3.912986	0.414932	3.912986	0.980019	6.933121	0.023256	48.402118	7.825973	0.172691	3.775019	1.098612
castor	15	tanière	2702	1.00	83.00	1.00	0.012048	5.011599	0.531428	5.011599	0.993340	12.171739	0.023810	149.156547	10.023197	0.506024	3.775019	0.000000
castor	15	nouveau	374	1.00	83.00	32.00	0.012048	1.545863	0.163923	1.545863	0.786872	1.704449	0.017391	2.932154	3.091726	0.021649	3.775019	1.360443
castor	15	saule	2092	1.00	83.00	1.00	0.012048	5.011599	0.531428	5.011599	0.993340	12.171739	0.023810	149.156547	10.023197	0.506024	3.775019	0.000000
castor	15	histoire	563	1.00	83.00	11.00	0.012048	2.613703	0.277156	2.613703	0.926737	3.423853	0.021277	11.811796	5.227407	0.051479	3.775019	1.672625
castor	15	équlibre	322	1.00	83.00	1.00	0.012048	5.011599	0.531428	5.011599	0.993340	12.171739	0.023810	149.156547	10.023197	0.506024	3.775019	0.000000
castor	15	rival	1480	1.00	83.00	2.00	0.012048	4.318452	0.457927	4.318452	0.986680	8.549012	0.023529	73.587452	8.636903	0.256024	3.775019	0.693147
castor	15	construire	1176	1.00	83.00	24.00	0.012048	1.833545	0.194428	1.833545	0.840154	2.101397	0.018692	4.454056	3.667090	0.026857	3.775019	1.184691
castor	15	autre	625	3.00	83.00	66.00	0.036145	1.920556	0.230508	5.761669	1.478261	3.861844	0.040268	15.093771	11.523337	0.040800	3.775019	1.870760
castor	15	humide	1118	1.00	83.00	2.00	0.012048	4.318452	0.457927	4.318452	0.986680	8.549012	0.023529	73.587452	8.636903	0.256024	3.775019	0.693147
castor	15	vouloir	266	1.00	83.00	56.00	0.012048	0.986247	0.104581	0.986247	0.627026	1.026707	0.014388	1.065985	1.972494	0.014953	3.775019	1.763651
castor	15	ingénieur	2099	1.00	83.00	1.00	0.012048	5.011599	0.531428	5.011599	0.993340	12.171739	0.023810	149.156547	10.023197	0.506024	3.775019	0.000000
castor	15	serpenter	876	1.00	83.00	1.00	0.012048	5.011599	0.531428	5.011599	0.993340	12.171739	0.023810	149.156547	10.023197	0.506024	3.775019	0.000000
castor	15	barrage	2163	1.00	83.00	2.00	0.012048	4.318452	0.457927	4.318452	0.986680	8.549012	0.023529	73.587452	8.636903	0.256024	3.775019	0.693147
castor	15	véritable	879	1.00	83.00	4.00	0.012048	3.625304	0.384426	3.625304	0.973359	5.963454	0.022989	35.812726	7.250609	0.131024	3.775019	1.039721
castor	15	groupe	2220	1.00	83.00	9.00	0.012048	2.814374	0.298435	2.814374	0.940058	3.839619	0.021739	14.852248	5.628748	0.061580	3.775019	1.427061
castor	15	aulne	1186	1.00	83.00	1.00	0.012048	5.011599	0.531428	5.011599	0.993340	12.171739	0.023810	149.156547	10.023197	0.506024	3.775019	0.000000
castor	15	guides	2227	2.00	83.00	2.00	0.024096	5.011599	0.573587	10.023197	1.404795	17.213439	0.047059	298.337036	20.046395	0.512048	3.775019	0.000000
castor	15	nourrir	1127	1.00	83.00	6.00	0.012048	3.219839	0.341430	3.219839	0.960039	4.802505	0.022472	23.229884	6.439678	0.089357	3.775019	1.242453
castor	15	emménager	2536	1.00	83.00	2.00	0.012048	4.318452	0.457927	4.318452	0.986680	8.549012	0.023529	73.587452	8.636903	0.256024	3.775019	0.693147
castor	15	convier	1557	1.00	83.00	2.00	0.012048	4.318452	0.457927	4.318452	0.986680	8.549012	0.023529	73.587452	8.636903	0.256024	3.775019	0.693147
castor	15	rivière	1130	1.00	83.00	3.00	0.012048	3.912986	0.414932	3.912986	0.980019	6.933121	0.023256	48.402118	7.825973	0.172691	3.775019	1.098612
castor	15	concentrer	402	1.00	83.00	3.00	0.012048	3.912986	0.414932	3.912986	0.980019	6.933121	0.023256	48.402118	7.825973	0.172691	3.775019	1.098612
castor	15	classique	1195	1.00	83.00	5.00	0.012048	3.402161	0.360764	3.402161	0.966699	5.297378	0.022727	28.261711	6.804322	0.106024	3.775019	1.332179
castor	15	maintenir	526	1.00	83.00	2.00	0.012048	4.318452	0.457927	4.318452	0.986680	8.549012	0.023529	73.587452	8.636903	0.256024	3.775019	0.693147
castor	15	zone	102	1.00	83.00	13.00	0.012048	2.446649	0.259442	2.446649	0.913417	3.104217	0.020833	9.710906	4.893299	0.044486	3.775019	1.585771
castor	15	gars	2177	1.00	83.00	6.00	0.012048	3.219839	0.341430	3.219839	0.960039	4.802505	0.022472	23.229884	6.439678	0.089357	3.775019	1.329661
castor	15	réaliser	1077	1.00	83.00	3.00	0.012048	3.912986	0.414932	3.912986	0.980019	6.933121	0.023256	48.402118	7.825973	0.172691	3.775019	0.636514
castor	15	augmenter	894	1.00	83.00	5.00	0.012048	3.402161	0.360764	3.402161	0.966699	5.297378	0.022727	28.261711	6.804322	0.106024	3.775019	1.609438
castor	15	créer	226	1.00	83.00	21.00	0.012048	1.967076	0.208588	1.967076	0.860135	2.299915	0.019231	5.334062	3.934152	0.029834	3.775019	1.856270
castor	15	être	165	5.00	83.00	822.00	0.060241	-0.090704	-0.011597	-0.453519	-0.212303	-0.202889	0.011050	0.044367	-0.907038	0.033162	3.775019	1.974474
castor	15	trouver	411	1.00	83.00	41.00	0.012048	1.298027	0.137642	1.298027	0.726930	1.391091	0.016129	1.954538	2.596053	0.018219	3.775019	1.856782
castor	15	extrémité	2577	1.00	83.00	1.00	0.012048	5.011599	0.531428	5.011599	0.993340	12.171739	0.023810	149.156547	10.023197	0.506024	3.775019	0.000000
castor	15	régional	3146	1.00	83.00	1.00	0.012048	5.011599	0.531428	5.011599	0.993340	12.171739	0.023810	149.156547	10.023197	0.506024	3.775019	0.000000
avion	0	personne	1006	8.00	1930.00	36.00	0.004145	0.361087	0.049121	2.888693	0.857244	1.026865	0.008138	1.251295	5.777386	0.113184	6.005527	1.152909
avion	0	traditionnel	0	1.00	1930.00	3.00	0.000518	0.766552	0.081285	0.766552	0.535388	0.785458	0.001035	0.730175	1.533103	0.166926	6.005527	0.636514
avion	0	avion	1759	22.00	1930.00	28.00	0.011399	1.624002	0.256176	35.728043	3.765896	8.482343	0.022472	85.326805	71.456086	0.398557	6.005527	0.616129
avion	0	voiture	1538	8.00	1930.00	97.00	0.004145	-0.630105	-0.085717	-5.040843	-2.482817	-1.811837	0.007893	3.914793	-10.081687	0.043310	6.005527	0.594982
avion	0	pouvoir	1	31.00	1930.00	199.00	0.016062	0.005846	0.000975	0.181238	0.032456	0.032551	0.029122	0.001274	0.362476	0.085921	6.005527	1.742135
avion	0	gaspiller	1013	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	écrire	4	2.00	1930.00	12.00	0.001036	0.073405	0.008401	0.146809	0.100091	0.103833	0.002060	0.012769	0.293618	0.083851	6.005527	1.748155
avion	0	train	2040	6.00	1930.00	22.00	0.003109	0.565881	0.074081	3.395286	1.058523	1.404688	0.006148	2.338860	6.790572	0.137918	6.005527	1.340420
avion	0	devenir	6	3.00	1930.00	24.00	0.001554	-0.214278	-0.025718	-0.642833	-0.413902	-0.371850	0.003071	0.163927	-1.285665	0.063277	6.005527	1.943244
avion	0	russe	420	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	menaçant	2043	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	mode	2034	1.00	1930.00	3.00	0.000518	0.766552	0.081285	0.766552	0.535388	0.785458	0.001035	0.730175	1.533103	0.166926	6.005527	1.098612
avion	0	entrer	2042	1.00	1930.00	4.00	0.000518	0.478870	0.050779	0.478870	0.380517	0.483458	0.001034	0.276652	0.957739	0.125259	6.005527	0.562335
avion	0	fait	1021	1.00	1930.00	12.00	0.000518	-0.619743	-0.065717	-0.619743	-0.858450	-0.629708	0.001030	0.469650	-1.239485	0.041926	6.005527	1.424130
avion	0	mettre	1022	6.00	1930.00	36.00	0.003109	0.073405	0.009610	0.440427	0.173363	0.179844	0.006104	0.038382	0.880855	0.084888	6.005527	1.662894
avion	0	contenter	2048	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	cheval	194	1.00	1930.00	22.00	0.000518	-1.225878	-0.129992	-1.225878	-2.407158	-1.304093	0.001025	2.015864	-2.451757	0.022986	6.005527	1.053472
avion	0	route	12	2.00	1930.00	20.00	0.001036	-0.437421	-0.050064	-0.874842	-0.775990	-0.623550	0.002051	0.460805	-1.749684	0.050518	6.005527	0.518186
avion	0	opérer	13	3.00	1930.00	4.00	0.001554	1.577482	0.189332	4.732446	1.374392	3.024520	0.003102	10.827526	9.464892	0.375777	6.005527	0.562335
avion	0	celui-ci	3072	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	oxygène	1028	1.00	1930.00	2.00	0.000518	1.172017	0.124280	1.172017	0.690258	1.240258	0.001035	1.820415	2.344034	0.250259	6.005527	0.693147
avion	0	puissance	2054	1.00	1930.00	3.00	0.000518	0.766552	0.081285	0.766552	0.535388	0.785458	0.001035	0.730175	1.533103	0.166926	6.005527	1.098612
avion	0	clignoter	3078	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	empêcher	2050	1.00	1930.00	4.00	0.000518	0.478870	0.050779	0.478870	0.380517	0.483458	0.001034	0.276652	0.957739	0.125259	6.005527	1.039721
avion	0	alerte	2057	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	irruption	2058	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	voyage	20	3.00	1930.00	6.00	0.001554	1.172017	0.140667	3.516050	1.195563	2.148189	0.003099	5.462999	7.032101	0.250777	6.005527	1.011404
avion	0	bateau	2060	2.00	1930.00	4.00	0.001036	1.172017	0.134140	2.344034	0.976173	1.753989	0.002068	3.641415	4.688067	0.250518	6.005527	0.693147
avion	0	dense	1035	1.00	1930.00	3.00	0.000518	0.766552	0.081285	0.766552	0.535388	0.785458	0.001035	0.730175	1.533103	0.166926	6.005527	1.098612
avion	0	amoureux	23	1.00	1930.00	3.00	0.000518	0.766552	0.081285	0.766552	0.535388	0.785458	0.001035	0.730175	1.533103	0.166926	6.005527	1.098612
avion	0	clouer	1038	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	étudier	24	2.00	1930.00	7.00	0.001036	0.612401	0.070090	1.224802	0.647642	0.879663	0.002065	0.916123	2.449604	0.143375	6.005527	1.078992
avion	0	reproduire	1040	1.00	1930.00	2.00	0.000518	1.172017	0.124280	1.172017	0.690258	1.240258	0.001035	1.820415	2.344034	0.250259	6.005527	0.693147
avion	0	montrer	16	5.00	1930.00	16.00	0.002591	0.702013	0.089760	3.510066	1.127903	1.602182	0.005139	3.041295	7.020132	0.157545	6.005527	1.684373
avion	0	plier	27	1.00	1930.00	2.00	0.000518	1.172017	0.124280	1.172017	0.690258	1.240258	0.001035	1.820415	2.344034	0.250259	6.005527	0.693147
avion	0	même	29	6.00	1930.00	27.00	0.003109	0.361087	0.047271	2.166520	0.742395	0.889291	0.006132	0.937792	4.333039	0.112666	6.005527	1.751942
avion	0	terminal	1045	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	électricité	7	2.00	1930.00	10.00	0.001036	0.255726	0.029268	0.511452	0.319112	0.362638	0.002062	0.155730	1.022904	0.100518	6.005527	0.801819
avion	0	calepin	2072	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	lieu	33	2.00	1930.00	10.00	0.001036	0.255726	0.029268	0.511452	0.319112	0.362638	0.002062	0.155730	1.022904	0.100518	6.005527	1.470808
avion	0	cœur	2064	1.00	1930.00	2.00	0.000518	1.172017	0.124280	1.172017	0.690258	1.240258	0.001035	1.820415	2.344034	0.250259	6.005527	0.693147
avion	0	année	1044	6.00	1930.00	26.00	0.003109	0.398827	0.052212	2.392962	0.805620	0.983410	0.006135	1.146709	4.785923	0.116939	6.005527	1.563524
avion	0	inventer	1051	3.00	1930.00	6.00	0.001554	1.172017	0.140667	3.516050	1.195563	2.148189	0.003099	5.462999	7.032101	0.250777	6.005527	0.693147
avion	0	éternuer	2077	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	solaire	38	5.00	1930.00	8.00	0.002591	1.395160	0.178386	6.975802	1.681985	3.378916	0.005160	13.517944	13.951604	0.313795	6.005527	0.661563
avion	0	scan	3096	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	aider	40	1.00	1930.00	3.00	0.000518	0.766552	0.081285	0.766552	0.535388	0.785458	0.001035	0.730175	1.533103	0.166926	6.005527	0.636514
avion	0	travers	41	1.00	1930.00	11.00	0.000518	-0.532731	-0.056491	-0.532731	-0.703579	-0.539053	0.001030	0.344131	-1.065463	0.045714	6.005527	0.885574
avion	0	septembre	3106	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	aligner	3071	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	nerveux	3098	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	beau	46	2.00	1930.00	12.00	0.001036	0.073405	0.008401	0.146809	0.100091	0.103833	0.002060	0.012769	0.293618	0.083851	6.005527	1.198849
avion	0	reculé	1061	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	IR	3111	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	nonchalant	3112	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	enfant	49	1.00	1930.00	17.00	0.000518	-0.968049	-0.102652	-0.968049	-1.632804	-1.006294	0.001027	1.199829	-1.936099	0.029671	6.005527	1.789022
avion	0	sûr	1067	5.00	1930.00	18.00	0.002591	0.584230	0.074700	2.921151	0.989382	1.325037	0.005133	2.080466	5.842302	0.140184	6.005527	1.609546
avion	0	mourir	54	3.00	1930.00	18.00	0.001554	0.073405	0.008810	0.220214	0.122586	0.127169	0.003080	0.019163	0.440427	0.084111	6.005527	1.585934
avion	0	naturel	55	1.00	1930.00	4.00	0.000518	0.478870	0.050779	0.478870	0.380517	0.483458	0.001034	0.276652	0.957739	0.125259	6.005527	1.386294
avion	0	dévier	3119	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	escorte	3121	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	bout	1019	1.00	1930.00	8.00	0.000518	-0.214278	-0.022722	-0.214278	-0.238966	-0.214688	0.001032	0.054572	-0.428555	0.062759	6.005527	1.494175
avion	0	photo	59	5.00	1930.00	24.00	0.002591	0.296548	0.037917	1.482740	0.573820	0.665534	0.005118	0.525115	2.965481	0.105462	6.005527	1.325648
avion	0	français	60	1.00	1930.00	2.00	0.000518	1.172017	0.124280	1.172017	0.690258	1.240258	0.001035	1.820415	2.344034	0.250259	6.005527	0.693147
avion	0	sérieux	61	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	modèle	62	3.00	1930.00	12.00	0.001554	0.478870	0.057475	1.436609	0.659074	0.837374	0.003090	0.830490	2.873218	0.125777	6.005527	1.473502
avion	0	quota	1076	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	extraordinaire	2102	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	pièce	2105	3.00	1930.00	8.00	0.001554	0.884335	0.106139	2.653004	1.016733	1.582114	0.003096	2.963681	5.306009	0.188277	6.005527	0.661563
avion	0	vie	1079	1.00	1930.00	21.00	0.000518	-1.179358	-0.125059	-1.179358	-2.252287	-1.248905	0.001025	1.848706	-2.358717	0.024069	6.005527	1.527053
avion	0	aviation	66	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	temps	67	7.00	1930.00	29.00	0.003627	0.443778	0.059293	3.106448	0.948217	1.183785	0.007147	1.662014	6.212897	0.122503	6.005527	1.564494
avion	0	gaz	68	1.00	1930.00	2.00	0.000518	1.172017	0.124280	1.172017	0.690258	1.240258	0.001035	1.820415	2.344034	0.250259	6.005527	0.693147
avion	0	demander	1086	4.00	1930.00	15.00	0.002073	0.543408	0.067553	2.173633	0.838469	1.100238	0.004113	1.434079	4.347265	0.134370	6.005527	0.803315
avion	0	survoler	2109	2.00	1930.00	2.00	0.001036	1.865164	0.213472	3.730328	1.195193	3.037060	0.002070	10.915741	7.460656	0.500518	6.005527	0.000000
avion	0	chasse	71	2.00	1930.00	2.00	0.001036	1.865164	0.213472	3.730328	1.195193	3.037060	0.002070	10.915741	7.460656	0.500518	6.005527	0.000000
avion	0	pionnier	1089	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	tapis	2100	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	surveillance	2113	5.00	1930.00	5.00	0.002591	1.865164	0.238481	9.325820	1.889766	4.802013	0.005168	27.295926	18.651640	0.501295	6.005527	0.000000
avion	0	nécessiter	1092	3.00	1930.00	3.00	0.001554	1.865164	0.223860	5.595492	1.463807	3.719623	0.003104	16.374926	11.190984	0.500777	6.005527	0.000000
avion	0	modélisme	2117	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	crème	1094	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	seul	78	1.00	1930.00	25.00	0.000518	-1.353712	-0.143547	-1.353712	-2.871770	-1.459469	0.001023	2.525450	-2.707424	0.020259	6.005527	1.532340
avion	0	diriger	1093	1.00	1930.00	6.00	0.000518	0.073405	0.007784	0.073405	0.070775	0.073421	0.001033	0.006382	0.146809	0.083592	6.005527	0.867563
avion	0	intrus	2122	2.00	1930.00	2.00	0.001036	1.865164	0.213472	3.730328	1.195193	3.037060	0.002070	10.915741	7.460656	0.500518	6.005527	0.000000
avion	0	vaincre	81	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	maternel	3141	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	jusque-là	3147	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	fournir	2126	1.00	1930.00	4.00	0.000518	0.478870	0.050779	0.478870	0.380517	0.483458	0.001034	0.276652	0.957739	0.125259	6.005527	1.039721
avion	0	poursuivre	85	1.00	1930.00	2.00	0.000518	1.172017	0.124280	1.172017	0.690258	1.240258	0.001035	1.820415	2.344034	0.250259	6.005527	0.693147
avion	0	école	1103	1.00	1930.00	6.00	0.000518	0.073405	0.007784	0.073405	0.070775	0.073421	0.001033	0.006382	0.146809	0.083592	6.005527	0.867563
avion	0	mondial	87	1.00	1930.00	5.00	0.000518	0.255726	0.027117	0.255726	0.225646	0.256423	0.001034	0.077834	0.511452	0.100259	6.005527	1.332179
avion	0	causer	88	1.00	1930.00	3.00	0.000518	0.766552	0.081285	0.766552	0.535388	0.785458	0.001035	0.730175	1.533103	0.166926	6.005527	1.098612
avion	0	conduire	90	3.00	1930.00	59.00	0.001554	-1.113761	-0.133676	-3.341283	-3.543417	-2.030355	0.003017	4.900970	-6.682567	0.026201	6.005527	0.455142
avion	0	approche	1107	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	prochain	2134	1.00	1930.00	4.00	0.000518	0.478870	0.050779	0.478870	0.380517	0.483458	0.001034	0.276652	0.957739	0.125259	6.005527	1.039721
avion	0	prenez-vous	2132	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	regarder	94	6.00	1930.00	28.00	0.003109	0.324719	0.042510	1.948314	0.679169	0.798895	0.006129	0.756891	3.896628	0.108697	6.005527	1.855585
avion	0	blanc	1113	2.00	1930.00	12.00	0.001036	0.073405	0.008401	0.146809	0.100091	0.103833	0.002060	0.012769	0.293618	0.083851	6.005527	1.242453
avion	0	porteur	2139	1.00	1930.00	3.00	0.000518	0.766552	0.081285	0.766552	0.535388	0.785458	0.001035	0.730175	1.533103	0.166926	6.005527	0.636514
avion	0	organisation	97	1.00	1930.00	2.00	0.000518	1.172017	0.124280	1.172017	0.690258	1.240258	0.001035	1.820415	2.344034	0.250259	6.005527	0.693147
avion	0	changer	98	1.00	1930.00	12.00	0.000518	-0.619743	-0.065717	-0.619743	-0.858450	-0.629708	0.001030	0.469650	-1.239485	0.041926	6.005527	0.983088
avion	0	utile	1117	1.00	1930.00	1.00	0.000518	1.865164	0.197781	1.865164	0.845129	2.147525	0.001036	5.457433	3.730328	0.500259	6.005527	0.000000
avion	0	série	99	1.00	1930.00	8.00	0.000518	-0.214278	-0.022722	-0.214278	-0.238966	-0.214688	0.001032	0.054572	-0.428555	0.062759	6.005527	1.073543
avion	0	zone	102	3.00	1930.00	13.00	0.001554	0.398827	0.047868	1.196481	0.569660	0.695376	0.003088	0.572756	2.392962	0.116162	6.005527	1.585771
avion	0	dehors	103	2.00	1930.00	3.00	0.001036	1.459699	0.167065	2.919398	1.085683	2.252541	0.002069	6.005189	5.838796	0.333851	6.005527	0.636514
avion	0	niveau	104	1.00	1930.00	2.00	0.000518	1.172017	0.124280	1.172017	0.690258	1.240258	0.001035	1.820415	2.344034	0.250259	6.005527	0.693147
